memberID,HHID,villageID,unionID,upazilaID,districtID,relationship_hh_head,sex,bl_age_reported,marital_status,highest_class_passed,still_in_school,employment_status,randomization_sample
9531179034403,95311790344,9531179,9531,95,78,Son/Daughter,Female,17,Currently married,No Class Passed,No,Unemployed,Yes
9531179035703,95311790357,9531179,9531,95,78,Son/Daughter,Female,15,Never married,Class Nine,Yes,Unemployed,Yes
9531179035704,95311790357,9531179,9531,95,78,Spouse of Son/Daughter,Female,15,Currently married,Class Five,No,Unemployed,Yes
9531179036002,95311790360,9531179,9531,95,78,Husband/Wife,Female,17,Currently married,Class Seven,No,Unemployed,Yes
9531179036104,95311790361,9531179,9531,95,78,Son/Daughter,Female,17,Never married,Class Three,No,Unemployed,Yes
9531179036905,95311790369,9531179,9531,95,78,Spouse of Son/Daughter,Female,15,Currently married,Class Five,No,Unemployed,Yes
9531179038403,95311790384,9531179,9531,95,78,Son/Daughter,Female,15,Never married,Class Five,No,Unemployed,Yes
9531180000206,95311800002,9531180,9531,95,78,Son/Daughter,Female,16,Never married,Class Eight,Yes,Unemployed,Yes
9531180001503,95311800015,9531180,9531,95,78,Son/Daughter,Female,15,Never married,Class Eight,Yes,Unemployed,Yes
9531180001703,95311800017,9531180,9531,95,78,Spouse of Son/Daughter,Female,17,Currently married,Class Seven,No,Unemployed,Yes
9531180001905,95311800019,9531180,9531,95,78,Spouse of Son/Daughter,Female,16,Currently married,Class Three,Yes,Unemployed,Yes
9531180002403,95311800024,9531180,9531,95,78,Spouse of Son/Daughter,Female,16,Currently married,Class Six,No,Unemployed,Yes
9531180002606,95311800026,9531180,9531,95,78,Brother/Sister,Female,17,Never married,Class Five,No,Unemployed,Yes
9531180002805,95311800028,9531180,9531,95,78,Son/Daughter,Female,17,Never married,Class Nine,Yes,Unemployed,Yes
9531180002806,95311800028,9531180,9531,95,78,Son/Daughter,Female,16,Never married,Class Eight,Yes,Unemployed,Yes
9531180002909,95311800029,9531180,9531,95,78,Brother/Sister,Female,15,Never married,Class Five,No,Unemployed,Yes
9531180003303,95311800033,9531180,9531,95,78,Son/Daughter,Female,16,Never married,Class Nine,Yes,Unemployed,Yes
9531180004505,95311800045,9531180,9531,95,78,Son/Daughter,Female,16,Never married,Hafezi/Religious education,Yes,Unemployed,Yes
9531180004605,95311800046,9531180,9531,95,78,Son/Daughter,Female,17,Never married,Class Eight,No,Unemployed,Yes
9531180006103,95311800061,9531180,9531,95,78,Son/Daughter,Female,15,Never married,Class Nine,Yes,Unemployed,Yes
9531180006104,95311800061,9531180,9531,95,78,Son/Daughter,Female,16,Never married,SSC/Equivalent,Yes,Unemployed,Yes
9531180006402,95311800064,9531180,9531,95,78,Son/Daughter,Female,15,Never married,Class Nine,Yes,Unemployed,Yes
9531180006803,95311800068,9531180,9531,95,78,Son/Daughter,Female,15,Never married,Class Nine,Yes,Unemployed,Yes
9531180009304,95311800093,9531180,9531,95,78,Son/Daughter,Female,15,Never married,Class Nine,Yes,Unemployed,Yes
9531180010803,95311800108,9531180,9531,95,78,Son/Daughter,Female,15,Never married,Class Nine,Yes,Unemployed,Yes
9531180011208,95311800112,9531180,9531,95,78,Niece/Nephew,Female,16,Currently married,No Class Passed,No,Unemployed,Yes
9531180012304,95311800123,9531180,9531,95,78,Son/Daughter,Female,15,Never married,Class Nine,Yes,Unemployed,Yes
9531180012405,95311800124,9531180,9531,95,78,Son/Daughter,Female,15,Never married,Class Four,No,Unemployed,Yes
9531180012705,95311800127,9531180,9531,95,78,Son/Daughter,Female,15,Never married,Class Nine,Yes,Unemployed,Yes
9531180013305,95311800133,9531180,9531,95,78,Spouse of Son/Daughter,Female,17,Currently married,Class Four,No,Unemployed,Yes
9531180015504,95311800155,9531180,9531,95,78,Son/Daughter,Female,16,Never married,Class Three,Yes,Unemployed,Yes
9531180015603,95311800156,9531180,9531,95,78,Son/Daughter,Female,15,Never married,Class Nine,Yes,Unemployed,Yes
9531180017703,95311800177,9531180,9531,95,78,Son/Daughter,Female,15,Never married,Class Nine,Yes,Unemployed,Yes
9531180020703,95311800207,9531180,9531,95,78,Son/Daughter,Female,15,Never married,Class Seven,Yes,Unemployed,Yes
9531180022806,95311800228,9531180,9531,95,78,Spouse of Son/Daughter,Female,16,Currently married,Class Four,No,Unemployed,Yes
9531180022903,95311800229,9531180,9531,95,78,Son/Daughter,Female,15,Never married,Class Eight,Yes,Unemployed,Yes
9531180025102,95311800251,9531180,9531,95,78,Son/Daughter,Female,16,Never married,No Class Passed,No,Unemployed,Yes
9531240000703,95312400007,9531240,9531,95,78,Son/Daughter,Female,15,Currently married,Class Five,No,Unemployed,Yes
9531240002604,95312400026,9531240,9531,95,78,Son/Daughter,Female,16,Never married,Class Seven,Yes,Unemployed,Yes
9531240003404,95312400034,9531240,9531,95,78,Son/Daughter,Female,15,Never married,Class Eight,Yes,Unemployed,Yes
9531240003605,95312400036,9531240,9531,95,78,Son/Daughter,Female,15,Never married,Class Eight,Yes,Unemployed,Yes
9531240007204,95312400072,9531240,9531,95,78,Son/Daughter,Female,16,Never married,No Class Passed,Yes,Unemployed,Yes
9531240007406,95312400074,9531240,9531,95,78,Spouse of Son/Daughter,Female,16,Currently married,Class Five,No,Unemployed,Yes
9531240008004,95312400080,9531240,9531,95,78,Son/Daughter,Female,16,Never married,Class Nine,Yes,Unemployed,Yes
9531240011505,95312400115,9531240,9531,95,78,Spouse of Son/Daughter,Female,16,Currently married,Class Five,No,Unemployed,Yes
9531240011804,95312400118,9531240,9531,95,78,Son/Daughter,Female,17,Never married,SSC/Equivalent,Yes,Unemployed,Yes
9531240012203,95312400122,9531240,9531,95,78,Son/Daughter,Female,17,Never married,No Class Passed,No,Unemployed,Yes
9531240012507,95312400125,9531240,9531,95,78,Spouse of Son/Daughter,Female,17,Currently married,Class Five,No,Unemployed,Yes
9531240012805,95312400128,9531240,9531,95,78,Son/Daughter,Female,17,Currently married,Class Eight,No,Unemployed,Yes
9531240013803,95312400138,9531240,9531,95,78,Spouse of Son/Daughter,Female,16,Currently married,Class Seven,No,Unemployed,Yes
9531240014902,95312400149,9531240,9531,95,78,Husband/Wife,Female,16,Currently married,Class Five,No,Unemployed,Yes
9531240015203,95312400152,9531240,9531,95,78,Son/Daughter,Female,15,Never married,Class Nine,Yes,Unemployed,Yes
9531240015302,95312400153,9531240,9531,95,78,Son/Daughter,Female,15,Never married,Class Nine,Yes,Unemployed,Yes
9531240015706,95312400157,9531240,9531,95,78,Son/Daughter,Female,15,Never married,Class Nine,Yes,Unemployed,Yes
9531240015708,95312400157,9531240,9531,95,78,Spouse of Son/Daughter,Female,16,Currently married,Class Five,No,Unemployed,Yes
9531240017103,95312400171,9531240,9531,95,78,Son/Daughter,Female,17,Never married,SSC/Equivalent,Yes,Unemployed,Yes
9531240017204,95312400172,9531240,9531,95,78,Spouse of Son/Daughter,Female,17,Currently married,Class Seven,No,Unemployed,Yes
9531240018402,95312400184,9531240,9531,95,78,Son/Daughter,Female,16,Never married,No Class Passed,No,Unemployed,Yes
9531240020203,95312400202,9531240,9531,95,78,Son/Daughter,Female,17,Currently married,Class Five,No,Unemployed,Yes
9531240020403,95312400204,9531240,9531,95,78,Son/Daughter,Female,16,Never married,Class Four,No,Unemployed,Yes
9531240021504,95312400215,9531240,9531,95,78,Son/Daughter,Female,17,Never married,SSC/Equivalent,Yes,Unemployed,Yes
9531240022104,95312400221,9531240,9531,95,78,Spouse of Son/Daughter,Female,17,Currently married,Class Seven,No,Unemployed,Yes
9531240022606,95312400226,9531240,9531,95,78,Spouse of Son/Daughter,Female,17,Currently married,Class Five,No,Unemployed,Yes
9531240023504,95312400235,9531240,9531,95,78,Son/Daughter,Female,16,Never married,Class Six,No,Part-time employment - outside the home,Yes
9531240023807,95312400238,9531240,9531,95,78,Son/Daughter,Female,17,Never married,Class Five,No,Unemployed,Yes
9531240023903,95312400239,9531240,9531,95,78,Son/Daughter,Female,16,Never married,Class Six,No,Unemployed,Yes
9531240024104,95312400241,9531240,9531,95,78,Son/Daughter,Female,17,Never married,Class Seven,No,Unemployed,Yes
9531240024105,95312400241,9531240,9531,95,78,Son/Daughter,Female,15,Never married,Class Nine,Yes,Unemployed,Yes
9531240024703,95312400247,9531240,9531,95,78,Son/Daughter,Female,16,Never married,Class Four,No,Unemployed,Yes
9531240024804,95312400248,9531240,9531,95,78,Spouse of Son/Daughter,Female,17,Currently married,Class Seven,No,Part-time employment - outside the home,Yes
9531240026303,95312400263,9531240,9531,95,78,Son/Daughter,Female,15,Never married,Class Six,Yes,Unemployed,Yes
9531240027403,95312400274,9531240,9531,95,78,Spouse of Son/Daughter,Female,17,Currently married,Class Seven,No,Unemployed,Yes
9531240027804,95312400278,9531240,9531,95,78,Spouse of Son/Daughter,Female,17,Currently married,Class Six,No,Unemployed,Yes
9531240028504,95312400285,9531240,9531,95,78,Spouse of Son/Daughter,Female,17,Currently married,Class Five,No,Unemployed,Yes
9531240029702,95312400297,9531240,9531,95,78,Husband/Wife,Female,17,Currently married,Class Five,No,Unemployed,Yes
9531240029902,95312400299,9531240,9531,95,78,Husband/Wife,Female,16,Currently married,Class Four,No,Unemployed,Yes
9531240030002,95312400300,9531240,9531,95,78,Husband/Wife,Female,17,Currently married,Class Six,No,Unemployed,Yes
9531308007103,95313080071,9531308,9531,95,78,Son/Daughter,Female,17,Never married,Class Two,No,Unemployed,Yes
9531308008403,95313080084,9531308,9531,95,78,Son/Daughter,Female,15,Never married,Class Five,No,Unemployed,Yes
9531308009703,95313080097,9531308,9531,95,78,Son/Daughter,Female,17,Never married,HSC/First year,Yes,Unemployed,Yes
9531308010004,95313080100,9531308,9531,95,78,Son/Daughter,Female,15,Never married,Class Six,Yes,Unemployed,Yes
9531308010403,95313080104,9531308,9531,95,78,Son/Daughter,Female,16,Never married,Class Nine,Yes,Unemployed,Yes
9531308014103,95313080141,9531308,9531,95,78,Son/Daughter,Female,15,Never married,Class Seven,Yes,Unemployed,Yes
9531308015503,95313080155,9531308,9531,95,78,Son/Daughter,Female,16,Never married,Class Five,Yes,Unemployed,Yes
9531308017203,95313080172,9531308,9531,95,78,Son/Daughter,Female,15,Never married,Class Five,No,Unemployed,Yes
9531308018103,95313080181,9531308,9531,95,78,Son/Daughter,Female,16,Never married,SSC/Equivalent,Yes,Unemployed,Yes
9531308020104,95313080201,9531308,9531,95,78,Spouse of Son/Daughter,Female,16,Currently married,Class Four,No,Unemployed,Yes
9531308020902,95313080209,9531308,9531,95,78,Son/Daughter,Female,15,Never married,Class Nine,Yes,Unemployed,Yes
9531308023206,95313080232,9531308,9531,95,78,Spouse of Son/Daughter,Female,17,Currently married,Class Five,No,Unemployed,Yes
9531308024103,95313080241,9531308,9531,95,78,Son/Daughter,Female,16,Never married,Class Five,No,Unemployed,Yes
9531308024805,95313080248,9531308,9531,95,78,Brother/Sister,Female,15,Never married,Class Five,No,Unemployed,Yes
9531308025903,95313080259,9531308,9531,95,78,Son/Daughter,Female,16,Never married,Class Five,No,Unemployed,Yes
9531308026205,95313080262,9531308,9531,95,78,Son/Daughter,Female,15,Never married,Class Eight,Yes,Unemployed,Yes
9531308026504,95313080265,9531308,9531,95,78,Son/Daughter,Female,16,Never married,Class Three,No,Full-time employment - outside the home,Yes
9531308027203,95313080272,9531308,9531,95,78,Son/Daughter,Female,15,Never married,Class Five,No,Unemployed,Yes
9531308028203,95313080282,9531308,9531,95,78,Son/Daughter,Female,15,Never married,Class Six,No,Unemployed,Yes
9531308030502,95313080305,9531308,9531,95,78,Son/Daughter,Female,16,Never married,Class Five,No,Unemployed,Yes
9531308032103,95313080321,9531308,9531,95,78,Son/Daughter,Female,15,Never married,Class Two,Yes,Unemployed,Yes
9531308032503,95313080325,9531308,9531,95,78,Son/Daughter,Female,17,Never married,Class Seven,No,Unemployed,Yes
9531308032805,95313080328,9531308,9531,95,78,Son/Daughter,Female,16,Never married,No Class Passed,Yes,Unemployed,Yes
9531308034305,95313080343,9531308,9531,95,78,Brother/Sister,Female,16,Never married,Class Five,No,Unemployed,Yes
9531308035803,95313080358,9531308,9531,95,78,Son/Daughter,Female,15,Never married,Class Eight,Yes,Unemployed,Yes
9531308035904,95313080359,9531308,9531,95,78,Son/Daughter,Female,16,Never married,Class Five,No,Unemployed,Yes
9531308036303,95313080363,9531308,9531,95,78,Son/Daughter,Female,15,Never married,Class Nine,Yes,Unemployed,Yes
9531308039003,95313080390,9531308,9531,95,78,Son/Daughter,Female,16,Never married,Class Six,No,Unemployed,Yes
9531308039405,95313080394,9531308,9531,95,78,Son/Daughter,Female,15,Never married,Class Five,Yes,Unemployed,Yes
9531308039704,95313080397,9531308,9531,95,78,Son/Daughter,Female,15,Never married,Class Seven,Yes,Unemployed,Yes
9531308041402,95313080414,9531308,9531,95,78,Son/Daughter,Female,15,Currently married,Class Five,No,Unemployed,Yes
9531308043304,95313080433,9531308,9531,95,78,Son/Daughter,Female,15,Never married,Class Eight,Yes,Unemployed,Yes
9531308043804,95313080438,9531308,9531,95,78,Son/Daughter,Female,16,Never married,Class Five,No,Unemployed,Yes
9531308044903,95313080449,9531308,9531,95,78,Son/Daughter,Female,16,Never married,Class Five,No,Unemployed,Yes
9531308047106,95313080471,9531308,9531,95,78,Son/Daughter,Female,16,Never married,Class Nine,Yes,Unemployed,Yes
9531308047705,95313080477,9531308,9531,95,78,Brother/Sister,Female,16,Never married,Class Nine,Yes,Unemployed,Yes
9531308048004,95313080480,9531308,9531,95,78,Son/Daughter,Female,16,Never married,Class Seven,No,Unemployed,Yes
9531308048705,95313080487,9531308,9531,95,78,Son/Daughter,Female,17,Never married,HSC/First year,Yes,Unemployed,Yes
9531308049204,95313080492,9531308,9531,95,78,Son/Daughter,Female,16,Never married,Class Nine,Yes,Unemployed,Yes
9531308049803,95313080498,9531308,9531,95,78,Son/Daughter,Female,17,Never married,Class Four,No,Unemployed,Yes
9531308050403,95313080504,9531308,9531,95,78,Son/Daughter,Female,15,Never married,Class Five,No,Unemployed,Yes
9531308050603,95313080506,9531308,9531,95,78,Son/Daughter,Female,15,Never married,Class Five,No,Unemployed,Yes
9531308055603,95313080556,9531308,9531,95,78,Son/Daughter,Female,15,Never married,Class Five,No,Unemployed,Yes
9531308055803,95313080558,9531308,9531,95,78,Son/Daughter,Female,16,Never married,Class Five,No,Unemployed,Yes
9531308057804,95313080578,9531308,9531,95,78,Son/Daughter,Female,16,Never married,Class Five,No,Unemployed,Yes
9531308058205,95313080582,9531308,9531,95,78,Son/Daughter,Female,16,Never married,Class Five,No,Unemployed,Yes
9531357000703,95313570007,9531357,9531,95,78,Son/Daughter,Female,17,Never married,Class Five,No,Unemployed,Yes
9531357000903,95313570009,9531357,9531,95,78,Son/Daughter,Female,16,Never married,Class Two,No,Full-time employment - outside the home,Yes
9531357001504,95313570015,9531357,9531,95,78,Son/Daughter,Female,17,Never married,Class Six,No,Unemployed,Yes
9531357003004,95313570030,9531357,9531,95,78,Son/Daughter,Female,16,Never married,Class Five,No,Unemployed,Yes
9531357003203,95313570032,9531357,9531,95,78,Son/Daughter,Female,17,Never married,Class Five,No,Unemployed,Yes
9531357004303,95313570043,9531357,9531,95,78,Son/Daughter,Female,17,Never married,Class Five,No,Unemployed,Yes
9531357004704,95313570047,9531357,9531,95,78,Son/Daughter,Female,16,Divorced,Class Five,No,Unemployed,Yes
9531357005805,95313570058,9531357,9531,95,78,Spouse of Son/Daughter,Female,15,Currently married,Class Five,No,Unemployed,Yes
9531357005904,95313570059,9531357,9531,95,78,Son/Daughter,Female,15,Never married,Class Nine,Yes,Unemployed,Yes
9531357006804,95313570068,9531357,9531,95,78,Son/Daughter,Female,17,Never married,Class Five,No,Unemployed,Yes
9531357007806,95313570078,9531357,9531,95,78,Son/Daughter,Female,16,Never married,No Class Passed,No,Unemployed,Yes
9531357009003,95313570090,9531357,9531,95,78,Son/Daughter,Female,15,Never married,No Class Passed,No,Unemployed,Yes
9531357012804,95313570128,9531357,9531,95,78,Son/Daughter,Female,15,Never married,Class Five,No,Unemployed,Yes
9531357013104,95313570131,9531357,9531,95,78,Spouse of Son/Daughter,Female,17,Currently married,Class Five,No,Unemployed,Yes
9531357013403,95313570134,9531357,9531,95,78,Son/Daughter,Female,15,Never married,Class Nine,Yes,Unemployed,Yes
9531420000902,95314200009,9531420,9531,95,78,Son/Daughter,Female,15,Never married,Class Five,No,Unemployed,Yes
9531420002603,95314200026,9531420,9531,95,78,Son/Daughter,Female,16,Never married,Class Nine,Yes,Unemployed,Yes
9531420003208,95314200032,9531420,9531,95,78,Spouse of Son/Daughter,Female,15,Currently married,Class Five,No,Unemployed,Yes
9531420003306,95314200033,9531420,9531,95,78,Spouse of Son/Daughter,Female,17,Currently married,Class Nine,Yes,Unemployed,Yes
9531420003503,95314200035,9531420,9531,95,78,Son/Daughter,Female,16,Never married,Class Six,No,Unemployed,Yes
9531420004703,95314200047,9531420,9531,95,78,Son/Daughter,Female,15,Never married,Class Eight,Yes,Unemployed,Yes
9531420004904,95314200049,9531420,9531,95,78,Son/Daughter,Female,17,Never married,Class Seven,No,Unemployed,Yes
9531420005203,95314200052,9531420,9531,95,78,Son/Daughter,Female,15,Never married,Class Nine,Yes,Unemployed,Yes
9531420005302,95314200053,9531420,9531,95,78,Son/Daughter,Female,17,Never married,SSC/Equivalent,Yes,Unemployed,Yes
9531420005605,95314200056,9531420,9531,95,78,Spouse of Son/Daughter,Female,16,Currently married,Class Four,No,Unemployed,Yes
9531420006003,95314200060,9531420,9531,95,78,Spouse of Son/Daughter,Female,17,Currently married,Class Five,No,Unemployed,Yes
9531420007002,95314200070,9531420,9531,95,78,Son/Daughter,Female,16,Never married,Class Seven,No,Unemployed,Yes
9531420007403,95314200074,9531420,9531,95,78,Other relative,Female,16,Currently married,Class Seven,No,Unemployed,Yes
9531420009604,95314200096,9531420,9531,95,78,Son/Daughter,Female,16,Never married,Class Nine,Yes,Unemployed,Yes
9531420009703,95314200097,9531420,9531,95,78,Son/Daughter,Female,16,Never married,Class Nine,Yes,Unemployed,Yes
9531420010002,95314200100,9531420,9531,95,78,Son/Daughter,Female,16,Never married,Class Nine,Yes,Unemployed,Yes
9531420010402,95314200104,9531420,9531,95,78,Son/Daughter,Female,17,Currently married,Class Eight,No,Unemployed,Yes
9531420011102,95314200111,9531420,9531,95,78,Son/Daughter,Female,16,Never married,Class Nine,Yes,Unemployed,Yes
9531420011604,95314200116,9531420,9531,95,78,Spouse of Son/Daughter,Female,16,Currently married,Class Four,No,Unemployed,Yes
9531420015103,95314200151,9531420,9531,95,78,Son/Daughter,Female,15,Never married,Class Five,No,Unemployed,Yes
9531420015603,95314200156,9531420,9531,95,78,Son/Daughter,Female,16,Never married,Class Five,No,Unemployed,Yes
9531420019903,95314200199,9531420,9531,95,78,Son/Daughter,Female,16,Never married,Class Seven,No,Unemployed,Yes
9531420023503,95314200235,9531420,9531,95,78,Son/Daughter,Female,15,Never married,Class Five,No,Unemployed,Yes
9531420024103,95314200241,9531420,9531,95,78,Son/Daughter,Female,16,Never married,Class Nine,Yes,Unemployed,Yes
9531420024802,95314200248,9531420,9531,95,78,Son/Daughter,Female,17,Never married,HSC/First year,Yes,Unemployed,Yes
9531420026003,95314200260,9531420,9531,95,78,Son/Daughter,Female,15,Never married,Class Nine,Yes,Unemployed,Yes
9531420026103,95314200261,9531420,9531,95,78,Son/Daughter,Female,15,Never married,Class Eight,Yes,Unemployed,Yes
9531420027503,95314200275,9531420,9531,95,78,Son/Daughter,Female,15,Never married,Class Eight,Yes,Unemployed,Yes
9531420027705,95314200277,9531420,9531,95,78,Spouse of Son/Daughter,Female,15,Currently married,No Class Passed,No,Unemployed,Yes
9531420029603,95314200296,9531420,9531,95,78,Son/Daughter,Female,16,Never married,Class Nine,Yes,Unemployed,Yes
9531420030604,95314200306,9531420,9531,95,78,Son/Daughter,Female,16,Never married,No Class Passed,No,Unemployed,Yes
9531420031802,95314200318,9531420,9531,95,78,Son/Daughter,Female,15,Never married,Class Four,No,Unemployed,Yes
9531420032304,95314200323,9531420,9531,95,78,Son/Daughter,Female,17,Never married,Class Five,No,Unemployed,Yes
9531420032305,95314200323,9531420,9531,95,78,Son/Daughter,Female,15,Never married,Class Five,No,Unemployed,Yes
9531420032703,95314200327,9531420,9531,95,78,Son/Daughter,Female,15,Never married,Class Five,No,Unemployed,Yes
9531420035003,95314200350,9531420,9531,95,78,Brother/Sister,Female,17,Never married,Class Five,No,Unemployed,Yes
9531420035404,95314200354,9531420,9531,95,78,Son/Daughter,Female,16,Never married,Class Nine,Yes,Unemployed,Yes
9531420036103,95314200361,9531420,9531,95,78,Son/Daughter,Female,17,Never married,Class Nine,Yes,Unemployed,Yes
9531420036404,95314200364,9531420,9531,95,78,Son/Daughter,Female,16,Never married,Class Nine,Yes,Unemployed,Yes
9531420038502,95314200385,9531420,9531,95,78,Son/Daughter,Female,16,Never married,Class Five,No,Unemployed,Yes
9531420041605,95314200416,9531420,9531,95,78,Son/Daughter,Female,16,Never married,Class Nine,Yes,Unemployed,Yes
9531420043503,95314200435,9531420,9531,95,78,Son/Daughter,Female,15,Never married,Class Nine,Yes,Unemployed,Yes
9531420043903,95314200439,9531420,9531,95,78,Son/Daughter,Female,15,Never married,Class Five,No,Unemployed,Yes
9531420044106,95314200441,9531420,9531,95,78,Spouse of Son/Daughter,Female,17,Currently married,Class Seven,No,Unemployed,Yes
9531420044304,95314200443,9531420,9531,95,78,Son/Daughter,Female,17,Never married,Class Seven,No,Part-time employment - outside the home,Yes
9531420044305,95314200443,9531420,9531,95,78,Son/Daughter,Female,15,Never married,Class Eight,Yes,Unemployed,Yes
9531420044404,95314200444,9531420,9531,95,78,Son/Daughter,Female,16,Never married,Class Six,No,Unemployed,Yes
9531420044803,95314200448,9531420,9531,95,78,Son/Daughter,Female,16,Never married,Class Nine,Yes,Unemployed,Yes
9531420044904,95314200449,9531420,9531,95,78,Spouse of Son/Daughter,Female,17,Currently married,Class Five,No,Unemployed,Yes
9531420045904,95314200459,9531420,9531,95,78,Grandchild,Female,16,Never married,Class Seven,Yes,Unemployed,Yes
9531420047803,95314200478,9531420,9531,95,78,Son/Daughter,Female,17,Never married,Class Three,No,Unemployed,Yes
9531420047804,95314200478,9531420,9531,95,78,Son/Daughter,Female,15,Never married,Class Three,No,Unemployed,Yes
9531420047902,95314200479,9531420,9531,95,78,Son/Daughter,Female,16,Never married,Class Nine,Yes,Unemployed,Yes
9531420048902,95314200489,9531420,9531,95,78,Husband/Wife,Female,17,Currently married,No Class Passed,No,Unemployed,Yes
9531420049605,95314200496,9531420,9531,95,78,Son/Daughter,Female,15,Never married,Class Nine,Yes,Unemployed,Yes
9531420050203,95314200502,9531420,9531,95,78,Son/Daughter,Female,15,Never married,Class Nine,Yes,Unemployed,Yes
9531420050604,95314200506,9531420,9531,95,78,Son/Daughter,Female,16,Currently married,Class Four,No,Unemployed,Yes
9531420051203,95314200512,9531420,9531,95,78,Son/Daughter,Female,15,Never married,Class Six,No,Unemployed,Yes
9531420053405,95314200534,9531420,9531,95,78,Spouse of Son/Daughter,Female,17,Currently married,Class Two,No,Unemployed,Yes
9531420053505,95314200535,9531420,9531,95,78,Brother/Sister,Female,15,Never married,Class Seven,Yes,Unemployed,Yes
9531420054902,95314200549,9531420,9531,95,78,Son/Daughter,Female,15,Never married,Class Four,No,Unemployed,Yes
9531420055902,95314200559,9531420,9531,95,78,Husband/Wife,Female,16,Currently married,Class Five,No,Unemployed,Yes
9531481000104,95314810001,9531481,9531,95,78,Niece/Nephew,Female,17,Never married,Class Nine,Yes,Unemployed,Yes
9531481000305,95314810003,9531481,9531,95,78,Spouse of Son/Daughter,Female,16,Currently married,Class Seven,No,Unemployed,Yes
9531481000702,95314810007,9531481,9531,95,78,Husband/Wife,Female,17,Currently married,Class Seven,No,Unemployed,Yes
9531481001704,95314810017,9531481,9531,95,78,Son/Daughter,Female,15,Never married,Class Five,Yes,Unemployed,Yes
9531481001804,95314810018,9531481,9531,95,78,Son/Daughter,Female,15,Never married,Class Five,No,Unemployed,Yes
9531481002004,95314810020,9531481,9531,95,78,Brother/Sister,Female,17,Currently married,Class Five,No,Unemployed,Yes
9531481002703,95314810027,9531481,9531,95,78,Son/Daughter,Female,15,Never married,No Class Passed,No,Unemployed,Yes
9531481003102,95314810031,9531481,9531,95,78,Husband/Wife,Female,17,Currently married,Class Eight,No,Unemployed,Yes
9531481003202,95314810032,9531481,9531,95,78,Brother/Sister,Female,16,Never married,Class Five,No,Unemployed,Yes
9531481003402,95314810034,9531481,9531,95,78,Husband/Wife,Female,16,Currently married,Class Five,No,Unemployed,Yes
9531481003602,95314810036,9531481,9531,95,78,Son/Daughter,Female,15,Never married,Class Six,No,Unemployed,Yes
9531481004804,95314810048,9531481,9531,95,78,Spouse of Son/Daughter,Female,17,Currently married,Class Five,No,Unemployed,Yes
9531481005104,95314810051,9531481,9531,95,78,Spouse of Son/Daughter,Female,16,Currently married,Class Five,No,Unemployed,Yes
9531481005604,95314810056,9531481,9531,95,78,Son/Daughter,Female,17,Never married,Class Five,No,Unemployed,Yes
9531481005605,95314810056,9531481,9531,95,78,Son/Daughter,Female,15,Never married,Class Six,Yes,Unemployed,Yes
9531481007007,95314810070,9531481,9531,95,78,Son/Daughter,Female,16,Never married,Class Six,No,Unemployed,Yes
9531481007803,95314810078,9531481,9531,95,78,Son/Daughter,Female,15,Never married,Class Five,No,Unemployed,Yes
9531481009102,95314810091,9531481,9531,95,78,Husband/Wife,Female,15,Currently married,Class Two,No,Unemployed,Yes
9531481009603,95314810096,9531481,9531,95,78,Son/Daughter,Female,15,Never married,Class Five,No,Unemployed,Yes
9531481010903,95314810109,9531481,9531,95,78,Son/Daughter,Female,16,Never married,Class Five,No,Unemployed,Yes
9531481011507,95314810115,9531481,9531,95,78,Spouse of Son/Daughter,Female,15,Currently married,Class Five,No,Unemployed,Yes
9531481012005,95314810120,9531481,9531,95,78,Spouse of Son/Daughter,Female,17,Currently married,Class Three,No,Unemployed,Yes
9531481012306,95314810123,9531481,9531,95,78,Spouse of Son/Daughter,Female,16,Currently married,Class Five,No,Unemployed,Yes
9531481015403,95314810154,9531481,9531,95,78,Spouse of Son/Daughter,Female,15,Currently married,Class Five,No,Unemployed,Yes
9531481020103,95314810201,9531481,9531,95,78,Son/Daughter,Female,15,Never married,Class Three,Yes,Unemployed,Yes
9531481020403,95314810204,9531481,9531,95,78,Son/Daughter,Female,17,Never married,Class Nine,Yes,Unemployed,Yes
9531481020503,95314810205,9531481,9531,95,78,Son/Daughter,Female,17,Never married,Class Seven,No,Unemployed,Yes
9531481021606,95314810216,9531481,9531,95,78,Grandchild,Female,16,Never married,Class Nine,Yes,Unemployed,Yes
9531481021704,95314810217,9531481,9531,95,78,Son/Daughter,Female,16,Never married,Class Nine,Yes,Unemployed,Yes
9531481022103,95314810221,9531481,9531,95,78,Son/Daughter,Female,16,Never married,Class Nine,Yes,Unemployed,Yes
9531481022303,95314810223,9531481,9531,95,78,Son/Daughter,Female,16,Never married,Class Five,No,Unemployed,Yes
9531481023006,95314810230,9531481,9531,95,78,Grandchild,Female,15,Never married,Class Eight,Yes,Unemployed,Yes
9531481023905,95314810239,9531481,9531,95,78,Son/Daughter,Female,16,Never married,Class Five,No,Unemployed,Yes
9531481024606,95314810246,9531481,9531,95,78,Son/Daughter,Female,16,Never married,Class Five,No,Unemployed,Yes
9531481025905,95314810259,9531481,9531,95,78,Son/Daughter,Female,15,Never married,Class Nine,Yes,Unemployed,Yes
9531481027804,95314810278,9531481,9531,95,78,Son/Daughter,Female,15,Never married,Class Eight,Yes,Unemployed,Yes
9531481030005,95314810300,9531481,9531,95,78,Son/Daughter,Female,15,Never married,Class Seven,Yes,Unemployed,Yes
